frameId,pointNum,posX,posY,posX,doppler,time
800,48,2.591848,-1.376561,0.106754,-0.166382,2021-03-14 14:10:20.159517
800,48,1.365828,-2.569580,-0.394668,-0.166382,2021-03-14 14:10:20.159517
800,48,2.966007,-1.713054,-0.080378,-0.166382,2021-03-14 14:10:20.159517
800,48,2.957799,0.428263,1.675180,-0.166382,2021-03-14 14:10:20.159517
800,48,3.789463,-0.611805,-0.772788,-0.166382,2021-03-14 14:10:20.159517
800,48,4.186614,-0.963593,-0.973512,-0.166382,2021-03-14 14:10:20.159517
800,48,4.775594,-0.764756,-0.751251,-0.166382,2021-03-14 14:10:20.159517
800,48,0.889090,-0.397673,-0.097957,-0.083191,2021-03-14 14:10:20.159517
800,48,1.337826,-0.596510,-0.101955,-0.083191,2021-03-14 14:10:20.159517
800,48,1.786280,-0.795346,0.097541,-0.083191,2021-03-14 14:10:20.159517
800,48,2.341202,-0.382378,-0.601200,-0.083191,2021-03-14 14:10:20.159517
800,48,0.605426,-2.370744,0.043772,-0.083191,2021-03-14 14:10:20.159517
800,48,1.405344,-2.569580,-0.215072,-0.083191,2021-03-14 14:10:20.159517
800,48,2.593295,-1.376561,-0.062386,-0.083191,2021-03-14 14:10:20.159517
800,48,2.965730,-1.713053,-0.090020,-0.083191,2021-03-14 14:10:20.159517
800,48,2.953743,0.428263,1.682320,-0.083191,2021-03-14 14:10:20.159517
800,48,3.784177,-0.611805,-0.798273,-0.083191,2021-03-14 14:10:20.159517
800,48,4.194796,-0.963593,-0.937631,-0.083191,2021-03-14 14:10:20.159517
800,48,4.835107,-0.611805,-0.450510,-0.083191,2021-03-14 14:10:20.159517
800,48,5.322476,0.000000,0.810826,-0.083191,2021-03-14 14:10:20.159517
801,36,1.322149,-0.504739,0.391354,0.000000,2021-03-14 14:10:20.260532
801,36,0.434603,-1.774234,0.704343,0.000000,2021-03-14 14:10:20.260532
801,36,1.843562,-0.611805,0.244658,0.000000,2021-03-14 14:10:20.260532
801,36,2.439007,-0.076476,0.185144,0.000000,2021-03-14 14:10:20.260532
801,36,0.971702,0.000000,0.118391,0.083191,2021-03-14 14:10:20.260532
801,36,1.465786,0.000000,0.086418,0.083191,2021-03-14 14:10:20.260532
801,36,0.063336,-1.896595,0.481457,0.083191,2021-03-14 14:10:20.260532
801,36,1.940904,0.000000,-0.256467,0.083191,2021-03-14 14:10:20.260532
801,36,2.414270,0.152951,-0.369845,0.083191,2021-03-14 14:10:20.260532
801,36,0.453869,2.753122,0.915595,0.083191,2021-03-14 14:10:20.260532
801,36,2.906163,0.275312,-0.320014,0.083191,2021-03-14 14:10:20.260532
801,36,3.233548,-0.642395,0.932579,0.083191,2021-03-14 14:10:20.260532
801,36,3.944674,0.688280,1.835699,0.083191,2021-03-14 14:10:20.260532
801,36,1.464213,0.000000,0.109900,0.166382,2021-03-14 14:10:20.260532
801,36,1.945214,0.061180,-0.212804,0.166382,2021-03-14 14:10:20.260532
801,36,2.418145,0.152951,-0.343601,0.166382,2021-03-14 14:10:20.260532
801,36,2.911565,0.275312,-0.266431,0.166382,2021-03-14 14:10:20.260532
801,36,0.232599,3.104909,1.429561,0.166382,2021-03-14 14:10:20.260532
801,36,0.945019,0.000000,0.255265,-0.166382,2021-03-14 14:10:20.260532
801,36,0.961455,-0.183541,0.011769,-0.166382,2021-03-14 14:10:20.260532
801,36,1.429642,-0.321198,-0.094618,-0.166382,2021-03-14 14:10:20.260532
801,36,1.435661,0.000000,0.308018,-0.166382,2021-03-14 14:10:20.260532
801,36,3.378982,-0.535329,0.184703,-0.166382,2021-03-14 14:10:20.260532
801,36,1.515652,0.642395,3.004719,-0.166382,2021-03-14 14:10:20.260532
801,36,1.233143,-2.340153,-3.522360,-0.166382,2021-03-14 14:10:20.260532
801,36,0.959000,-0.030590,0.193920,-0.083191,2021-03-14 14:10:20.260532
801,36,1.439547,-0.275312,-0.088904,-0.083191,2021-03-14 14:10:20.260532
801,36,0.235777,-1.330675,0.574204,-0.083191,2021-03-14 14:10:20.260532
801,36,0.270544,-1.835414,0.625255,-0.083191,2021-03-14 14:10:20.260532
801,36,0.759891,0.550624,-2.782691,-0.083191,2021-03-14 14:10:20.260532
801,36,2.778186,-0.458854,0.833744,-0.083191,2021-03-14 14:10:20.260532
801,36,3.374514,-0.535329,0.253550,-0.083191,2021-03-14 14:10:20.260532
801,36,1.170675,0.642395,3.155164,-0.083191,2021-03-14 14:10:20.260532
801,36,1.308647,-2.340153,-3.495011,-0.083191,2021-03-14 14:10:20.260532
801,36,4.172561,0.305902,2.540017,-0.083191,2021-03-14 14:10:20.260532
801,36,0.479120,-2.294268,-4.296778,-0.083191,2021-03-14 14:10:20.260532
802,23,0.925780,-0.305902,-0.087046,0.000000,2021-03-14 14:10:20.359555
802,23,1.368267,-0.504739,-0.170536,0.000000,2021-03-14 14:10:20.359555
802,23,1.780489,-0.734166,-0.351774,0.000000,2021-03-14 14:10:20.359555
802,23,0.937565,-0.275312,-0.058270,0.083191,2021-03-14 14:10:20.359555
802,23,1.392856,-0.458854,-0.073511,0.083191,2021-03-14 14:10:20.359555
802,23,1.858964,-0.611805,-0.053206,0.083191,2021-03-14 14:10:20.359555
802,23,2.333690,-0.611805,-0.410448,0.083191,2021-03-14 14:10:20.359555
802,23,2.034141,-0.458854,-2.067780,0.083191,2021-03-14 14:10:20.359555
802,23,4.587670,-1.376561,-1.006922,0.083191,2021-03-14 14:10:20.359555
802,23,0.938262,-0.275312,-0.045702,0.166382,2021-03-14 14:10:20.359555
802,23,1.393685,-0.458854,-0.055612,0.166382,2021-03-14 14:10:20.359555
802,23,1.859387,-0.611805,-0.035487,0.166382,2021-03-14 14:10:20.359555
802,23,2.334927,-0.611805,-0.403353,0.166382,2021-03-14 14:10:20.359555
802,23,1.408670,-0.412968,-0.033225,-0.166382,2021-03-14 14:10:20.359555
802,23,1.878730,-0.550624,-0.008472,-0.166382,2021-03-14 14:10:20.359555
802,23,2.368529,-0.382378,-0.482431,-0.166382,2021-03-14 14:10:20.359555
802,23,1.408855,-0.412968,-0.024127,-0.083191,2021-03-14 14:10:20.359555
802,23,1.895551,-0.489444,-0.014671,-0.083191,2021-03-14 14:10:20.359555
802,23,2.381269,-0.382378,-0.415003,-0.083191,2021-03-14 14:10:20.359555
802,23,2.694305,-0.367083,-1.109037,-0.083191,2021-03-14 14:10:20.359555
802,23,3.219274,-0.428263,1.091363,-0.083191,2021-03-14 14:10:20.359555
802,23,3.098032,0.688280,3.054905,-0.083191,2021-03-14 14:10:20.359555
802,23,0.735644,-3.441402,2.649445,-0.083191,2021-03-14 14:10:20.359555
803,43,1.360843,-0.550624,-0.030281,0.000000,2021-03-14 14:10:20.459584
803,43,1.814458,-0.734166,-0.040334,0.000000,2021-03-14 14:10:20.459584
803,43,1.939957,-0.061180,0.256338,0.000000,2021-03-14 14:10:20.459584
803,43,2.368051,-0.076476,0.612672,0.000000,2021-03-14 14:10:20.459584
803,43,3.342918,-0.749461,-0.037600,0.000000,2021-03-14 14:10:20.459584
803,43,3.884639,-0.489444,0.039492,0.000000,2021-03-14 14:10:20.459584
803,43,0.937336,-0.275312,0.061858,0.083191,2021-03-14 14:10:20.459584
803,43,1.392367,-0.458854,0.082256,0.083191,2021-03-14 14:10:20.459584
803,43,1.844654,-0.611805,0.236288,0.083191,2021-03-14 14:10:20.459584
803,43,1.559528,-0.764756,1.723921,0.083191,2021-03-14 14:10:20.459584
803,43,0.724473,-2.141317,-0.937434,0.083191,2021-03-14 14:10:20.459584
803,43,1.731145,-0.825936,-2.223726,0.083191,2021-03-14 14:10:20.459584
803,43,3.309393,-0.856527,-0.229101,0.083191,2021-03-14 14:10:20.459584
803,43,3.484884,-1.101249,1.405124,0.083191,2021-03-14 14:10:20.459584
803,43,2.492105,1.376561,3.361319,0.083191,2021-03-14 14:10:20.459584
803,43,2.872416,-0.825936,3.235897,0.083191,2021-03-14 14:10:20.459584
803,43,0.937168,-0.275312,0.064349,0.166382,2021-03-14 14:10:20.459584
803,43,1.392317,-0.458854,0.083085,0.166382,2021-03-14 14:10:20.459584
803,43,1.844561,-0.611805,0.237011,0.166382,2021-03-14 14:10:20.459584
803,43,0.810233,0.061180,0.545895,-0.249573,2021-03-14 14:10:20.459584
803,43,0.961018,-0.183541,0.031287,-0.166382,2021-03-14 14:10:20.459584
803,43,0.591389,0.152951,0.764909,-0.166382,2021-03-14 14:10:20.459584
803,43,1.440152,-0.275312,0.078502,-0.166382,2021-03-14 14:10:20.459584
803,43,1.906536,-0.367083,0.251504,-0.166382,2021-03-14 14:10:20.459584
803,43,2.294257,-0.229427,0.820139,-0.166382,2021-03-14 14:10:20.459584
803,43,0.158113,0.535329,2.382709,-0.166382,2021-03-14 14:10:20.459584
803,43,3.413659,-0.214132,0.198221,-0.166382,2021-03-14 14:10:20.459584
803,43,1.909591,1.070658,-2.635405,-0.166382,2021-03-14 14:10:20.459584
803,43,3.333706,-0.978888,-1.805470,-0.166382,2021-03-14 14:10:20.459584
803,43,3.585638,0.244722,1.553978,-0.166382,2021-03-14 14:10:20.459584
803,43,2.879298,2.202497,-2.502523,-0.166382,2021-03-14 14:10:20.459584
803,43,0.960239,-0.183541,0.049756,-0.083191,2021-03-14 14:10:20.459584
803,43,1.436662,-0.275312,0.127292,-0.083191,2021-03-14 14:10:20.459584
803,43,1.891020,-0.367083,0.349541,-0.083191,2021-03-14 14:10:20.459584
803,43,2.276812,-0.229427,0.867393,-0.083191,2021-03-14 14:10:20.459584
803,43,0.514496,0.535329,2.331866,-0.083191,2021-03-14 14:10:20.459584
803,43,3.415979,-0.214132,0.153119,-0.083191,2021-03-14 14:10:20.459584
803,43,1.905380,1.177724,-2.592432,-0.083191,2021-03-14 14:10:20.459584
803,43,3.570626,-0.856527,-1.359606,-0.083191,2021-03-14 14:10:20.459584
803,43,1.214856,1.468332,-3.420477,-0.083191,2021-03-14 14:10:20.459584
803,43,2.330265,2.064841,-3.116131,-0.083191,2021-03-14 14:10:20.459584
803,43,3.336166,-1.101249,-2.657296,-0.083191,2021-03-14 14:10:20.459584
803,43,4.752177,0.000000,-2.530415,-0.083191,2021-03-14 14:10:20.459584
804,29,0.965360,-0.061180,-0.150195,0.000000,2021-03-14 14:10:20.560608
804,29,1.430583,-0.091771,-0.317818,0.000000,2021-03-14 14:10:20.560608
804,29,1.775056,0.122361,-0.816754,0.000000,2021-03-14 14:10:20.560608
804,29,2.180306,0.229427,-1.087433,0.000000,2021-03-14 14:10:20.560608
804,29,0.974573,-0.091771,0.002735,0.083191,2021-03-14 14:10:20.560608
804,29,1.461516,-0.137656,-0.031930,0.083191,2021-03-14 14:10:20.560608
804,29,1.945207,-0.183541,-0.123958,0.083191,2021-03-14 14:10:20.560608
804,29,2.420231,-0.229427,-0.280582,0.083191,2021-03-14 14:10:20.560608
804,29,2.909554,-0.367083,0.154066,0.083191,2021-03-14 14:10:20.560608
804,29,3.331344,-0.535329,0.594790,0.083191,2021-03-14 14:10:20.560608
804,29,3.761544,-0.489444,0.970962,0.083191,2021-03-14 14:10:20.560608
804,29,4.068524,-0.550624,1.596215,0.083191,2021-03-14 14:10:20.560608
804,29,4.292415,-0.611805,2.270769,0.083191,2021-03-14 14:10:20.560608
804,29,3.709147,1.223610,2.949667,0.083191,2021-03-14 14:10:20.560608
804,29,0.974473,-0.091771,0.014200,0.166382,2021-03-14 14:10:20.560608
804,29,1.461786,-0.137656,-0.015171,0.166382,2021-03-14 14:10:20.560608
804,29,1.946601,-0.183541,-0.099700,0.166382,2021-03-14 14:10:20.560608
804,29,2.428227,-0.229427,-0.199893,0.166382,2021-03-14 14:10:20.560608
804,29,3.800350,-0.489444,0.805806,0.166382,2021-03-14 14:10:20.560608
804,29,4.101474,-0.550624,1.509536,0.166382,2021-03-14 14:10:20.560608
804,29,0.974173,-0.061180,0.073924,-0.166382,2021-03-14 14:10:20.560608
804,29,1.461854,-0.091771,0.102762,-0.166382,2021-03-14 14:10:20.560608
804,29,1.944345,-0.061180,0.220599,-0.166382,2021-03-14 14:10:20.560608
804,29,2.370464,0.152951,0.588549,-0.166382,2021-03-14 14:10:20.560608
804,29,0.970778,-0.061180,0.109852,-0.083191,2021-03-14 14:10:20.560608
804,29,1.459644,-0.091771,0.130437,-0.083191,2021-03-14 14:10:20.560608
804,29,1.950173,-0.061180,0.161146,-0.083191,2021-03-14 14:10:20.560608
804,29,2.417707,0.229427,0.301558,-0.083191,2021-03-14 14:10:20.560608
804,29,2.837868,0.183541,0.732671,-0.083191,2021-03-14 14:10:20.560608
805,55,0.966064,-0.152951,-0.039338,0.000000,2021-03-14 14:10:20.665623
805,55,1.449435,-0.229427,-0.049985,0.000000,2021-03-14 14:10:20.665623
805,55,1.939857,-0.244722,0.099749,0.000000,2021-03-14 14:10:20.665623
805,55,1.746024,0.229427,1.699307,0.000000,2021-03-14 14:10:20.665623
805,55,0.426187,2.370744,0.432228,0.000000,2021-03-14 14:10:20.665623
805,55,0.483408,-0.076476,0.004877,0.083191,2021-03-14 14:10:20.665623
805,55,0.966833,-0.152951,-0.007865,0.083191,2021-03-14 14:10:20.665623
805,55,1.449664,-0.229427,-0.042829,0.083191,2021-03-14 14:10:20.665623
805,55,1.916909,-0.367083,-0.153606,0.083191,2021-03-14 14:10:20.665623
805,55,1.730405,0.244722,0.882437,0.083191,2021-03-14 14:10:20.665623
805,55,2.311944,0.076476,0.798716,0.083191,2021-03-14 14:10:20.665623
805,55,2.346076,-0.611805,-0.332421,0.083191,2021-03-14 14:10:20.665623
805,55,2.287653,-0.825936,-1.645741,0.083191,2021-03-14 14:10:20.665623
805,55,2.924894,0.000000,0.262648,0.083191,2021-03-14 14:10:20.665623
805,55,3.396985,-0.107066,-0.432708,0.083191,2021-03-14 14:10:20.665623
805,55,3.906291,-0.244722,0.111973,0.083191,2021-03-14 14:10:20.665623
805,55,3.258690,-0.137656,2.960737,0.083191,2021-03-14 14:10:20.665623
805,55,0.483350,-0.076476,0.008910,0.166382,2021-03-14 14:10:20.665623
805,55,0.966865,-0.152951,-0.000083,0.166382,2021-03-14 14:10:20.665623
805,55,1.449907,-0.229427,-0.033646,0.166382,2021-03-14 14:10:20.665623
805,55,1.917168,-0.367083,-0.150337,0.166382,2021-03-14 14:10:20.665623
805,55,1.724956,0.244722,0.893041,0.166382,2021-03-14 14:10:20.665623
805,55,2.347323,0.000000,0.692065,0.166382,2021-03-14 14:10:20.665623
805,55,2.346703,-0.611805,-0.327967,0.166382,2021-03-14 14:10:20.665623
805,55,3.400215,-0.107066,-0.406550,0.166382,2021-03-14 14:10:20.665623
805,55,3.905726,-0.244722,0.130217,0.166382,2021-03-14 14:10:20.665623
805,55,2.665679,0.000000,3.506869,0.166382,2021-03-14 14:10:20.665623
805,55,1.259792,-1.651873,-3.884355,0.166382,2021-03-14 14:10:20.665623
805,55,0.966851,-0.152951,-0.005066,0.249573,2021-03-14 14:10:20.665623
805,55,1.449756,-0.229427,-0.039617,0.249573,2021-03-14 14:10:20.665623
805,55,3.201977,0.000000,1.218833,-1.663821,2021-03-14 14:10:20.665623
805,55,3.641795,0.000000,1.438355,-1.663821,2021-03-14 14:10:20.665623
805,55,3.205250,0.000000,1.210199,-1.580629,2021-03-14 14:10:20.665623
805,55,3.638741,0.000000,1.446064,-1.580629,2021-03-14 14:10:20.665623
805,55,0.872888,0.061180,0.438799,-1.247865,2021-03-14 14:10:20.665623
805,55,1.308741,0.091771,0.659373,-1.247865,2021-03-14 14:10:20.665623
805,55,0.435918,0.030590,0.220442,-1.164674,2021-03-14 14:10:20.665623
805,55,0.871423,0.061180,0.441700,-1.164674,2021-03-14 14:10:20.665623
805,55,1.310112,0.091771,0.656644,-1.164674,2021-03-14 14:10:20.665623
805,55,0.894349,0.030590,0.396768,-1.081483,2021-03-14 14:10:20.665623
805,55,1.345022,0.229427,-2.031541,-0.249573,2021-03-14 14:10:20.665623
805,55,1.326843,1.529512,-1.374395,-0.249573,2021-03-14 14:10:20.665623
805,55,0.966861,-0.152951,-0.002491,-0.166382,2021-03-14 14:10:20.665623
805,55,0.663372,0.305902,-2.335646,-0.166382,2021-03-14 14:10:20.665623
805,55,1.344454,1.529512,-1.357173,-0.166382,2021-03-14 14:10:20.665623
805,55,2.687477,-0.550624,1.047983,-0.166382,2021-03-14 14:10:20.665623
805,55,1.383038,0.458854,-2.549637,-0.166382,2021-03-14 14:10:20.665623
805,55,0.966849,-0.152951,0.005517,-0.083191,2021-03-14 14:10:20.665623
805,55,1.440604,-0.275312,-0.069712,-0.083191,2021-03-14 14:10:20.665623
805,55,1.879991,-0.489444,-0.242819,-0.083191,2021-03-14 14:10:20.665623
805,55,1.298047,0.244722,1.445016,-0.083191,2021-03-14 14:10:20.665623
805,55,0.577559,0.382378,-2.347146,-0.083191,2021-03-14 14:10:20.665623
805,55,2.355008,-0.458854,0.481948,-0.083191,2021-03-14 14:10:20.665623
805,55,2.698187,-0.550624,1.020094,-0.083191,2021-03-14 14:10:20.665623
805,55,1.453392,0.642395,-2.469610,-0.083191,2021-03-14 14:10:20.665623
806,48,0.959526,-0.152951,0.118897,0.000000,2021-03-14 14:10:20.763655
806,48,1.434989,-0.275312,0.144935,0.000000,2021-03-14 14:10:20.763655
806,48,1.901686,-0.428263,0.181841,0.000000,2021-03-14 14:10:20.763655
806,48,1.080887,0.305902,2.174164,0.000000,2021-03-14 14:10:20.763655
806,48,2.366204,-0.535329,0.321532,0.000000,2021-03-14 14:10:20.763655
806,48,2.868637,-0.550624,0.302862,0.000000,2021-03-14 14:10:20.763655
806,48,0.279168,2.844892,0.672787,0.000000,2021-03-14 14:10:20.763655
806,48,3.404665,-0.321198,0.208084,0.000000,2021-03-14 14:10:20.763655
806,48,3.868826,-0.489444,0.352370,0.000000,2021-03-14 14:10:20.763655
806,48,0.952240,-0.183541,0.133313,0.083191,2021-03-14 14:10:20.763655
806,48,1.424911,-0.275312,0.223223,0.083191,2021-03-14 14:10:20.763655
806,48,1.883548,-0.428263,0.318939,0.083191,2021-03-14 14:10:20.763655
806,48,2.318034,-0.688280,0.376654,0.083191,2021-03-14 14:10:20.763655
806,48,2.792677,-0.642395,0.642084,0.083191,2021-03-14 14:10:20.763655
806,48,3.350394,-0.535329,0.475914,0.083191,2021-03-14 14:10:20.763655
806,48,3.839311,-0.489444,0.593020,0.083191,2021-03-14 14:10:20.763655
806,48,4.184262,-0.688280,1.192559,0.083191,2021-03-14 14:10:20.763655
806,48,1.391361,1.835414,-4.318668,0.083191,2021-03-14 14:10:20.763655
806,48,2.814977,-1.988366,3.475317,0.083191,2021-03-14 14:10:20.763655
806,48,0.951445,-0.183541,0.138874,0.166382,2021-03-14 14:10:20.763655
806,48,1.423415,-0.275312,0.232574,0.166382,2021-03-14 14:10:20.763655
806,48,1.881428,-0.428263,0.331218,0.166382,2021-03-14 14:10:20.763655
806,48,3.334712,-0.535329,0.575612,0.166382,2021-03-14 14:10:20.763655
806,48,3.837718,-0.489444,0.603245,0.166382,2021-03-14 14:10:20.763655
806,48,4.217326,-0.688280,1.069771,0.166382,2021-03-14 14:10:20.763655
806,48,2.136568,0.091771,2.012622,-1.663821,2021-03-14 14:10:20.763655
806,48,2.664193,0.107066,2.151470,-1.663821,2021-03-14 14:10:20.763655
806,48,1.536473,0.076476,1.903229,-1.580629,2021-03-14 14:10:20.763655
806,48,2.036954,0.091771,2.113383,-1.580629,2021-03-14 14:10:20.763655
806,48,2.352568,0.107066,2.488407,-1.580629,2021-03-14 14:10:20.763655
806,48,4.880384,-0.305902,0.209293,-1.580629,2021-03-14 14:10:20.763655
806,48,5.354774,-0.336493,0.446487,-1.580629,2021-03-14 14:10:20.763655
806,48,1.579029,0.076476,1.868074,-1.497438,2021-03-14 14:10:20.763655
806,48,1.919331,0.091771,2.220752,-1.497438,2021-03-14 14:10:20.763655
806,48,1.931554,0.107066,2.827692,-1.497438,2021-03-14 14:10:20.763655
806,48,4.838912,-0.305902,0.668494,-1.497438,2021-03-14 14:10:20.763655
806,48,5.347452,-0.504739,0.369031,-1.497438,2021-03-14 14:10:20.763655
806,48,1.750997,0.091771,2.355754,-1.414247,2021-03-14 14:10:20.763655
806,48,5.331114,-0.504739,0.557359,-1.414247,2021-03-14 14:10:20.763655
806,48,0.242365,0.458854,-2.391567,-0.166382,2021-03-14 14:10:20.763655
806,48,1.178782,1.605988,-1.421323,-0.166382,2021-03-14 14:10:20.763655
806,48,0.516741,0.367083,-2.867441,-0.166382,2021-03-14 14:10:20.763655
806,48,1.703314,1.927185,-1.417276,-0.166382,2021-03-14 14:10:20.763655
806,48,0.940098,-0.214132,0.169067,-0.083191,2021-03-14 14:10:20.763655
806,48,1.389350,-0.321198,0.350052,-0.083191,2021-03-14 14:10:20.763655
806,48,1.787771,-0.550624,0.577557,-0.083191,2021-03-14 14:10:20.763655
806,48,1.123253,1.605988,-1.465602,-0.083191,2021-03-14 14:10:20.763655
806,48,0.601575,0.367083,2.850850,-0.083191,2021-03-14 14:10:20.763655
807,28,1.446581,0.000000,0.251793,0.000000,2021-03-14 14:10:20.863678
807,28,1.927500,0.000000,0.342971,0.000000,2021-03-14 14:10:20.863678
807,28,2.436262,-0.152951,0.173538,0.083191,2021-03-14 14:10:20.863678
807,28,4.390084,-0.137656,-0.334953,0.083191,2021-03-14 14:10:20.863678
807,28,0.483672,0.061180,0.043290,0.332764,2021-03-14 14:10:20.863678
807,28,0.968128,-0.030590,0.141469,-0.332764,2021-03-14 14:10:20.863678
807,28,0.485502,-0.015295,0.060073,-0.249573,2021-03-14 14:10:20.863678
807,28,0.971645,-0.030590,0.114853,-0.249573,2021-03-14 14:10:20.863678
807,28,1.457194,-0.045885,0.174579,-0.249573,2021-03-14 14:10:20.863678
807,28,1.937173,0.000000,0.283277,-0.249573,2021-03-14 14:10:20.863678
807,28,0.484846,-0.015295,0.065159,-0.166382,2021-03-14 14:10:20.863678
807,28,0.969347,0.000000,0.136338,-0.166382,2021-03-14 14:10:20.863678
807,28,1.453600,0.000000,0.207474,-0.166382,2021-03-14 14:10:20.863678
807,28,1.932281,0.000000,0.314919,-0.166382,2021-03-14 14:10:20.863678
807,28,2.383650,0.076476,0.548857,-0.166382,2021-03-14 14:10:20.863678
807,28,2.305223,-0.550624,1.733998,-0.166382,2021-03-14 14:10:20.863678
807,28,2.673491,1.193019,0.230525,-0.166382,2021-03-14 14:10:20.863678
807,28,0.968331,0.000000,0.143376,-0.083191,2021-03-14 14:10:20.863678
807,28,1.451820,0.000000,0.219583,-0.083191,2021-03-14 14:10:20.863678
807,28,1.927428,0.000000,0.343375,-0.083191,2021-03-14 14:10:20.863678
807,28,2.377249,0.076476,0.575951,-0.083191,2021-03-14 14:10:20.863678
807,28,2.494521,-0.458854,1.480138,-0.083191,2021-03-14 14:10:20.863678
807,28,3.113563,-0.535329,1.325652,-0.083191,2021-03-14 14:10:20.863678
807,28,3.892627,-0.367083,0.210332,-0.083191,2021-03-14 14:10:20.863678
807,28,2.217389,1.468332,-2.873800,-0.083191,2021-03-14 14:10:20.863678
807,28,2.328367,1.514217,-3.419039,-0.083191,2021-03-14 14:10:20.863678
807,28,1.814751,1.529512,-4.280514,-0.083191,2021-03-14 14:10:20.863678
807,28,1.130852,0.504739,-5.239523,-0.083191,2021-03-14 14:10:20.863678
808,38,0.487556,-0.030590,0.030138,0.000000,2021-03-14 14:10:20.964694
808,38,0.975225,-0.061180,0.058428,0.000000,2021-03-14 14:10:20.964694
808,38,1.463340,-0.091771,0.078822,0.000000,2021-03-14 14:10:20.964694
808,38,1.952153,-0.122361,0.083725,0.000000,2021-03-14 14:10:20.964694
808,38,0.754219,-0.152951,-0.604963,0.083191,2021-03-14 14:10:20.964694
808,38,0.947118,0.183541,0.165836,0.083191,2021-03-14 14:10:20.964694
808,38,0.901121,-0.229427,-1.136373,0.083191,2021-03-14 14:10:20.964694
808,38,1.435220,0.275312,0.142630,0.083191,2021-03-14 14:10:20.964694
808,38,2.171027,-0.152951,-1.118986,1.081483,2021-03-14 14:10:20.964694
808,38,2.607014,-0.183541,-1.339322,1.081483,2021-03-14 14:10:20.964694
808,38,1.771187,-0.122361,-0.825112,1.164674,2021-03-14 14:10:20.964694
808,38,2.230581,-0.152951,-0.994984,1.164674,2021-03-14 14:10:20.964694
808,38,2.696207,-0.183541,-1.149247,1.164674,2021-03-14 14:10:20.964694
808,38,1.847696,-0.061180,-0.644329,1.247865,2021-03-14 14:10:20.964694
808,38,2.282933,-0.152951,-0.868161,1.247865,2021-03-14 14:10:20.964694
808,38,0.976584,-0.061180,0.027588,-0.249573,2021-03-14 14:10:20.964694
808,38,1.464426,-0.091771,0.055073,-0.249573,2021-03-14 14:10:20.964694
808,38,1.949483,-0.122361,0.132018,-0.249573,2021-03-14 14:10:20.964694
808,38,0.486381,-0.045885,0.029718,-0.166382,2021-03-14 14:10:20.964694
808,38,0.972386,-0.091771,0.065297,-0.166382,2021-03-14 14:10:20.964694
808,38,1.458303,-0.137656,0.101983,-0.166382,2021-03-14 14:10:20.964694
808,38,1.944657,-0.183541,0.132304,-0.166382,2021-03-14 14:10:20.964694
808,38,2.639811,-0.550624,-1.162841,-0.166382,2021-03-14 14:10:20.964694
808,38,2.911942,0.367083,-0.099181,-0.166382,2021-03-14 14:10:20.964694
808,38,3.363304,-0.535329,0.373923,-0.166382,2021-03-14 14:10:20.964694
808,38,3.753489,-0.367083,1.052666,-0.166382,2021-03-14 14:10:20.964694
808,38,4.252926,-0.137656,1.139143,-0.166382,2021-03-14 14:10:20.964694
808,38,0.485375,-0.045885,0.043135,-0.083191,2021-03-14 14:10:20.964694
808,38,0.970153,-0.091771,0.092750,-0.083191,2021-03-14 14:10:20.964694
808,38,1.454730,-0.137656,0.144253,-0.083191,2021-03-14 14:10:20.964694
808,38,1.940579,-0.183541,0.182616,-0.083191,2021-03-14 14:10:20.964694
808,38,2.861822,-0.550624,-0.361633,-0.083191,2021-03-14 14:10:20.964694
808,38,3.275153,-0.535329,0.851473,-0.083191,2021-03-14 14:10:20.964694
808,38,3.715506,-0.489444,1.134459,-0.083191,2021-03-14 14:10:20.964694
808,38,4.297512,-0.275312,0.927131,-0.083191,2021-03-14 14:10:20.964694
808,38,1.224332,1.651873,3.895678,-0.083191,2021-03-14 14:10:20.964694
808,38,2.448391,-1.988366,-3.742634,-0.083191,2021-03-14 14:10:20.964694
808,38,3.323982,-2.187202,-3.626772,-0.083191,2021-03-14 14:10:20.964694
809,32,0.975838,-0.061180,0.047101,0.000000,2021-03-14 14:10:21.065719
809,32,1.456677,-0.091771,0.160214,0.000000,2021-03-14 14:10:21.065719
809,32,1.304092,-0.504739,-0.447861,0.000000,2021-03-14 14:10:21.065719
809,32,1.752790,-0.734166,-0.470757,0.000000,2021-03-14 14:10:21.065719
809,32,1.934774,-0.061180,0.292899,0.000000,2021-03-14 14:10:21.065719
809,32,0.976496,-0.061180,0.030568,0.083191,2021-03-14 14:10:21.065719
809,32,1.463267,-0.091771,0.080165,0.083191,2021-03-14 14:10:21.065719
809,32,1.946081,-0.061180,0.204718,0.083191,2021-03-14 14:10:21.065719
809,32,1.796494,0.458854,-1.597168,0.083191,2021-03-14 14:10:21.065719
809,32,1.031336,-0.611805,-2.133289,0.083191,2021-03-14 14:10:21.065719
809,32,0.976544,-0.061180,0.028988,0.166382,2021-03-14 14:10:21.065719
809,32,1.463119,-0.091771,0.082814,0.166382,2021-03-14 14:10:21.065719
809,32,1.941331,-0.061180,0.245714,0.166382,2021-03-14 14:10:21.065719
809,32,1.139082,-0.611805,-2.077756,0.166382,2021-03-14 14:10:21.065719
809,32,2.379764,0.382378,-0.423545,0.166382,2021-03-14 14:10:21.065719
809,32,2.882593,0.000000,-0.560935,0.166382,2021-03-14 14:10:21.065719
